chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,label,enumerated,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
3811,5,89,"3.1.9 killed steelsteel deoxidized, either by addition of strong deoxidizing agents or by vacuum treatment, to reduce the oxygen content to such a level that no reaction occurs between carbon and oxygen during solidification.",3,63,"[300.838, 530.6300478515625, 552.299, 573.7100478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3812,5,90,3.1.10 mill edgethe normal edge produced by rolling between horizontal finishing rolls. A mill edge does not conform to any definite contour. Mill edge plates have two mill edges and two trimmed edges.,3,63,"[300.838, 481.4400478515625, 552.31, 524.5200478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3813,5,91,"3.1.11 universal mill edgethe normal edge produced by rolling between horizontal and vertical finishing rolls. Universal mill plates, sometimes designated UM Plates, have two universal mill edges and two trimmed edges.",3,63,"[300.837, 432.1510478515625, 552.317, 475.2310478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3814,5,92,3.1.12 sheared edgethe normal edge produced by shearing. Sheared edge plates are trimmed on all edges.,3,63,"[300.838, 405.8110478515625, 552.295, 425.9420478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3815,5,93,3.1.13 gas cut edgethe edge produced by gas flame cutting.,3,63,"[300.838, 379.4710478515625, 552.285, 399.6020478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3816,5,94,"3.1.14 special cut edgeusually the edge produced by gas flame cutting involving special practices such as pre-heating or post-heating, or both, in order to minimize stresses, avoid thermal cracking and reduce the hardness of the gas cut edge. In special instances, special cut edge is used to designate an edge produced by machining.",3,63,"[300.839, 307.2320478515625, 552.313, 373.2620478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3817,5,95,"3.1.15 sketchwhen used to describe a form of plate, denotes a plate other than rectangular, circular, or semicircular.",3,63,"[300.839, 269.4180478515625, 552.303, 301.0230478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3818,5,96,3.1.16 normalizinga heat treating process in which a steel plate is reheated to a uniform temperature above the upper critical temperature and then cooled in air to below the transformation range.,3,63,"[300.839, 220.12804785156254, 552.31, 263.20904785156245]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3819,5,97,"3.1.17 plate-as-rolledwhen used in relation to the location and number of tests, the term refers to the unit plate rolled from a slab or directly from an ingot. It does not refer to the condition of the plate.",3,63,"[300.839, 170.83904785156255, 552.309, 213.91904785156248]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3820,5,98,3.1.18 fine grain practicea steelmaking practice that is intended to produce a killed steel that is capable of meeting the requirements for fine austenitic grain size.,3,63,"[300.84, 133.02504785156248, 552.309, 164.6300478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3821,5,99,"3.1.18.1 DiscussionIt normally involves the addition of one or more austenitic grain refining elements in amounts that have been established by the steel producer as being sufficient. Austenitic grain refining elements include, but are not limited to, aluminum, columbium, titanium, and vanadium.",3,63,"[300.84, 75.25404785156252, 552.312, 129.80904785156247]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3822,5,100,"3.1.19 structural producta hot-rolled steel plate, shape, sheet piling, or bar.",3,63,"[300.84, 48.914047851562486, 552.316, 69.04504785156246]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3826,5,104,3.1.20 coilhot-rolled steel in coiled form that is intended to be processed into a finished structural product.,4,63,"[31.432, 701.1460478515625, 282.89, 721.2760478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3827,5,105,"3.1.21 manufacturerthe organization that directly controls the conversion of steel ingots, slabs, blooms, or billets, by hot-rolling, into an as-rolled structural product or into coil; and for structural products produced from as-rolled structural products, the organization that directly controls, or is responsible for, the operations involved in finishing the structural product.",4,63,"[31.432, 616.8370478515625, 282.917, 694.3420478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3828,5,106,"3.1.21.1 DiscussionSuch finishing operations include leveling or straightening, hot forming or cold forming (if applicable), welding (if applicable), cutting to length, testing, inspection, conditioning, heat treatment (if applicable), packaging, marking, loading for shipment, and certification.",4,63,"[31.432, 558.4720478515625, 282.912, 613.0270478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3829,5,107,"3.1.22 processorthe organization that directly controls, or is responsible for, the operations involved in the processing of coil into a finished structural product. Such processing operations include decoiling, leveling or straightening, hot-forming or cold-forming (if applicable), welding (if applicable), cutting to length, testing, inspection, conditioning, heat treatment (if applicable), packaging, marking, loading for shipment, and certification.",4,63,"[31.432, 462.6890478515625, 282.912, 551.6680478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3830,5,108,"3.1.22.1 DiscussionThe processing operations need not be done by the organization that did the hot rolling of the coil. If only one organization is involved in the hot rolling and processing operations, that organization is termed the manufacturer for the hot rolling operation and the processor for the processing operations. If more than one organization is involved in the hot rolling and processing operations, the organization that did the hot rolling is termed the manufacturer and an organization that does one or more processing operations is termed a processor .",4,63,"[31.432, 346.9510478515625, 282.9, 458.8790478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,3.1 Definitions of Terms Specific to This Standard,,,False,,,text
3831,5,109,3.2 Refer to Terminology A941 for additional definitions of terms used in this standard.,4,63,"[31.43, 319.01804785156247, 282.892, 339.1490478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,3 Terminology,,,,False,,,text
3832,5,110,4. Ordering Information,4,63,"[31.43, 295.6650478515625, 139.241, 304.3890478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,section_header,False,4 Ordering Information,,,,False,,,section
3833,5,111,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows:",4,63,"[31.43, 267.66104785156244, 282.892, 287.7910478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows",,,False,,,subsection
3834,5,112,4.1.1 ASTM product specification designation (see 1.1) and year-date;,4,63,"[31.43, 243.71904785156244, 282.883, 263.8500478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows",4.1.1 ASTM product specification designation (see 1.1) and year-date,,False,,,subsubsection
3835,5,113,"4.1.2 Name of structural product (plate, shape, bar, or sheet piling);",4,63,"[31.43, 219.77804785156252, 282.877, 239.90804785156251]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows","4.1.2 Name of structural product (plate, shape, bar, or sheet piling)",,False,,,subsubsection
3836,5,114,"4.1.3 Shape designation, or size and thickness or diameter;",4,63,"[40.909, 207.31104785156253, 282.892, 215.96704785156248]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows","4.1.3 Shape designation, or size and thickness or diameter",,False,,,subsubsection
3837,5,115,"4.1.4 Grade, class, and type designation, if applicable;",4,63,"[40.909, 194.84504785156253, 264.52, 203.50104785156248]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows","4.1.4 Grade, class, and type designation, if applicable",,False,,,subsubsection
3838,5,116,"4.1.5 Condition (see Section 6), if other than as-rolled;",4,63,"[40.909, 182.37704785156257, 267.299, 191.0340478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows","4.1.5 Condition (see Section 6), if other than as-rolled",,False,,,subsubsection
3839,5,117,4.1.6 Quantity (weight [mass] or number of pieces);,4,63,"[40.909, 169.91104785156244, 255.929, 178.5670478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows",4.1.6 Quantity (weight [mass] or number of pieces),,False,,,subsubsection
3840,5,118,4.1.7 Length;,4,63,"[40.909, 157.44404785156246, 96.895, 166.10004785156252]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows",4.1.7 Length,,False,,,subsubsection
3841,5,119,"4.1.8 Exclusion of either structural product produced from coil or structural product produced from an as-rolled structural product (see 5.4 and Appendix X1), if applicable;",4,63,"[31.43, 122.02804785156252, 282.895, 153.6340478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows",,,False,,,text
3842,5,120,"4.1.9 Heat treatment requirements (see 6.2 and 6.3), if any;",4,63,"[40.909, 109.56104785156253, 282.879, 118.21704785156248]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,4 Ordering Information,"4.1 Information items to be considered, if appropriate, for inclusion in purchase orders are as follows","4.1.9 Heat treatment requirements (see 6.2 and 6.3), if any",,False,,,subsubsection
