sort_id,title,text,page,coordinates,pruned_edges_row
116,Notch Toughness Requirements -> Notch Toughness Supplements,"The notch toughness reguirements specified in Section 7 are suitable for applications below water,or above water in areas of temperate climate (14 °F [-10 °C] minimum service temperature).",12,"[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]","[{'subj': 'SR6', 'obj': 'Supplementary requirement 6', 'edge': 'stands_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'Supplementary requirement 6 (SR6) in Annex C', 'obj': 'strain-aging problem', 'edge': 'covers', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'Supplementary requirement 6 (SR6)', 'obj': 'Annex C', 'edge': 'located_at', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'SR1', 'obj': 'Supplementary requirement 1', 'edge': 'stands_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case1', 'obj': 'strain ≥ 5 %', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case1', 'obj': 'invoking SR 1 and/or SR 6', 'edge': 'has_consequence', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case2', 'obj': '(nitrogen x % strain) ≥ 0.040', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case2', 'obj': 'invoking SR 1 and/or SR 6', 'edge': 'has_consequence', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'cold-formed materials', 'obj': 'original flat plates', 'edge': 'has_less_toughness_than', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'less toughness of cold-formed materials', 'obj': 'straining', 'edge': 'made_by', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'areas aged by the attachment welding of stubs and braces', 'obj': 'cold-formed materials', 'edge': 'has_less_toughness_than', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'notch toughness requirements', 'obj': 'Section 7', 'edge': 'specified_in', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'notch toughness requirements', 'obj': 'applications below water', 'edge': 'desirable_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'notch toughness requirements', 'obj': 'applications above water in areas of temperate climate', 'edge': 'desirable_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'areas of temperate climate', 'obj': '-10 °C minimum service temperature', 'edge': 'has_minimum_service_temperature', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'requirements in Section 7', 'obj': 'typical losses in toughness due to straining and aging', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'typical losses in toughness', 'obj': 'straining and aging', 'edge': 'has_condition_AND', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}]"
116,Notch Toughness Requirements -> Notch Toughness Supplements,The requirements in Section 7 take into consideration typical losses in toughness due to straining and aging.,12,"[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]","[{'subj': 'SR6', 'obj': 'Supplementary requirement 6', 'edge': 'stands_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'Supplementary requirement 6 (SR6) in Annex C', 'obj': 'strain-aging problem', 'edge': 'covers', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'Supplementary requirement 6 (SR6)', 'obj': 'Annex C', 'edge': 'located_at', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'SR1', 'obj': 'Supplementary requirement 1', 'edge': 'stands_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case1', 'obj': 'strain ≥ 5 %', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case1', 'obj': 'invoking SR 1 and/or SR 6', 'edge': 'has_consequence', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case2', 'obj': '(nitrogen x % strain) ≥ 0.040', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'case2', 'obj': 'invoking SR 1 and/or SR 6', 'edge': 'has_consequence', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'cold-formed materials', 'obj': 'original flat plates', 'edge': 'has_less_toughness_than', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'less toughness of cold-formed materials', 'obj': 'straining', 'edge': 'made_by', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'areas aged by the attachment welding of stubs and braces', 'obj': 'cold-formed materials', 'edge': 'has_less_toughness_than', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'notch toughness requirements', 'obj': 'Section 7', 'edge': 'specified_in', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'notch toughness requirements', 'obj': 'applications below water', 'edge': 'desirable_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'notch toughness requirements', 'obj': 'applications above water in areas of temperate climate', 'edge': 'desirable_for', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'areas of temperate climate', 'obj': '-10 °C minimum service temperature', 'edge': 'has_minimum_service_temperature', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'requirements in Section 7', 'obj': 'typical losses in toughness due to straining and aging', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}, {'subj': 'typical losses in toughness', 'obj': 'straining and aging', 'edge': 'has_condition_AND', 'title': 'Notch Toughness Requirements -> Notch Toughness Supplements', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 567.3333333333333, 515.6666666666666, 642.0]']}]"
117,Notch Toughness Requirements -> Alternative Toughness Tests,7.4 Alternative Toughness Tests,12,"[76.66666666666667, 544.3333333333333, 245.33333333333334, 556.6666666666667]",[]
118,Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests,7.4.1 Supplementary Toughness Tests,12,"[77.66666666666667, 525.3333333333333, 256.6666666666667, 536.0]",[]
119,Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests,"In lieu of the CVN requirements described in Table 4, the following supplements are available in Annex C:",12,"[78.0, 506.0, 514.0, 517.0]","[{'subj': 'the following supplements', 'obj': 'Annex C', 'edge': 'available_in', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests', 'pages': {12}, 'coordinates_list': ['[78.0, 506.0, 514.0, 517.0]']}, {'subj': 'the following supplements', 'obj': 'CVN requirements described in Table 4', 'edge': 'in_lieu_of', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests', 'pages': {12}, 'coordinates_list': ['[78.0, 506.0, 514.0, 517.0]']}]"
120,Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests,1 SR 2 (Notch Toughness Testing at Lower Temperatures); and,12,"[78.0, 483.6666666666667, 352.3333333333333, 494.6666666666667]","[{'subj': 'SR 2', 'obj': 'Notch Toughness Testing at Lower Temperatures', 'edge': 'stands_for', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests', 'pages': {12}, 'coordinates_list': ['[78.0, 483.6666666666667, 352.3333333333333, 494.6666666666667]']}]"
121,Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests,1 SR 10 (Notch Toughness Using Drop-Weight);,12,"[78.33333333333333, 462.0, 287.6666666666667, 472.6666666666667]","[{'subj': 'SR 10', 'obj': 'notch toughness using drop weight', 'edge': 'stands_for', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Supplementary Toughness Tests', 'pages': {12}, 'coordinates_list': ['[78.33333333333333, 462.0, 287.6666666666667, 472.6666666666667]']}]"
122,Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values,7.4.2 Different CVN Values,12,"[77.66666666666667, 440.0, 203.66666666666666, 450.6666666666667]",[]
123,Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values,Impact tests may be made at temperatures lower than those specified in Table 4 and other than those specified in Table C.1.,12,"[77.66666666666667, 375.6666666666667, 516.0, 429.0]","[{'subj': 'Impact tests', 'obj': 'temperatures lower than those specified in Table 4', 'edge': 'has_condition_AND', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'Impact tests', 'obj': 'temperatures other than those specified in Table C.1', 'edge': 'has_condition_AND', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'testing temperature', 'obj': 'purchaser', 'edge': 'specified_by', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'testing temperature', 'obj': 'material manufacturer', 'edge': 'available_by_agreement', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'case1', 'obj': 'design condition requires a higher energy value', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'case1', 'obj': 'energy values higher than those stated in Table C.1 may be specified subject to agreement between the purchaser and the material manufacturer', 'edge': 'has_consequence', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}]"
123,Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values,The testing temperature shall be specified by the purchaser and agreed to by the material manufacturer.,12,"[77.66666666666667, 375.6666666666667, 516.0, 429.0]","[{'subj': 'Impact tests', 'obj': 'temperatures lower than those specified in Table 4', 'edge': 'has_condition_AND', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'Impact tests', 'obj': 'temperatures other than those specified in Table C.1', 'edge': 'has_condition_AND', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'testing temperature', 'obj': 'purchaser', 'edge': 'specified_by', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'testing temperature', 'obj': 'material manufacturer', 'edge': 'available_by_agreement', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'case1', 'obj': 'design condition requires a higher energy value', 'edge': 'has_condition', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}, {'subj': 'case1', 'obj': 'energy values higher than those stated in Table C.1 may be specified subject to agreement between the purchaser and the material manufacturer', 'edge': 'has_consequence', 'title': 'Notch Toughness Requirements -> Alternative Toughness Tests -> Different CVN Values', 'pages': {12}, 'coordinates_list': ['[77.66666666666667, 375.6666666666667, 516.0, 429.0]']}]"
